group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Ed25519 batch signature verification,,64,,,48927713.0,ns,38
Ed25519 batch signature verification,,64,,,49893749.0,ns,39
Ed25519 batch signature verification,,64,,,51207609.0,ns,40
Ed25519 batch signature verification,,64,,,52672148.0,ns,41
Ed25519 batch signature verification,,64,,,53772784.0,ns,42
Ed25519 batch signature verification,,64,,,55347910.0,ns,43
Ed25519 batch signature verification,,64,,,56453365.0,ns,44
Ed25519 batch signature verification,,64,,,57657334.0,ns,45
Ed25519 batch signature verification,,64,,,58989281.0,ns,46
Ed25519 batch signature verification,,64,,,60283879.0,ns,47
Ed25519 batch signature verification,,64,,,61520397.0,ns,48
Ed25519 batch signature verification,,64,,,62846684.0,ns,49
Ed25519 batch signature verification,,64,,,64120823.0,ns,50
Ed25519 batch signature verification,,64,,,65440023.0,ns,51
Ed25519 batch signature verification,,64,,,66767985.0,ns,52
Ed25519 batch signature verification,,64,,,69201156.0,ns,53
Ed25519 batch signature verification,,64,,,69277414.0,ns,54
Ed25519 batch signature verification,,64,,,70487987.0,ns,55
Ed25519 batch signature verification,,64,,,71842695.0,ns,56
Ed25519 batch signature verification,,64,,,73316824.0,ns,57
Ed25519 batch signature verification,,64,,,74554795.0,ns,58
Ed25519 batch signature verification,,64,,,75489298.0,ns,59
Ed25519 batch signature verification,,64,,,76749327.0,ns,60
Ed25519 batch signature verification,,64,,,78141063.0,ns,61
Ed25519 batch signature verification,,64,,,79484217.0,ns,62
Ed25519 batch signature verification,,64,,,80760288.0,ns,63
Ed25519 batch signature verification,,64,,,82073007.0,ns,64
Ed25519 batch signature verification,,64,,,83559441.0,ns,65
Ed25519 batch signature verification,,64,,,85073819.0,ns,66
Ed25519 batch signature verification,,64,,,85865228.0,ns,67
Ed25519 batch signature verification,,64,,,87189282.0,ns,68
Ed25519 batch signature verification,,64,,,88528748.0,ns,69
Ed25519 batch signature verification,,64,,,91181826.0,ns,70
Ed25519 batch signature verification,,64,,,91750127.0,ns,71
Ed25519 batch signature verification,,64,,,92387968.0,ns,72
Ed25519 batch signature verification,,64,,,93837717.0,ns,73
Ed25519 batch signature verification,,64,,,94747163.0,ns,74
Ed25519 batch signature verification,,64,,,97164938.0,ns,75
Ed25519 batch signature verification,,64,,,97935777.0,ns,76
Ed25519 batch signature verification,,64,,,98874516.0,ns,77
Ed25519 batch signature verification,,64,,,99862425.0,ns,78
Ed25519 batch signature verification,,64,,,101686548.0,ns,79
Ed25519 batch signature verification,,64,,,102635091.0,ns,80
Ed25519 batch signature verification,,64,,,103709164.0,ns,81
Ed25519 batch signature verification,,64,,,105275771.0,ns,82
Ed25519 batch signature verification,,64,,,106406140.0,ns,83
Ed25519 batch signature verification,,64,,,107573947.0,ns,84
Ed25519 batch signature verification,,64,,,109710203.0,ns,85
Ed25519 batch signature verification,,64,,,110524344.0,ns,86
Ed25519 batch signature verification,,64,,,111529289.0,ns,87
Ed25519 batch signature verification,,64,,,113268869.0,ns,88
Ed25519 batch signature verification,,64,,,114267341.0,ns,89
Ed25519 batch signature verification,,64,,,115446586.0,ns,90
Ed25519 batch signature verification,,64,,,116439195.0,ns,91
Ed25519 batch signature verification,,64,,,117947559.0,ns,92
Ed25519 batch signature verification,,64,,,118975711.0,ns,93
Ed25519 batch signature verification,,64,,,121230188.0,ns,94
Ed25519 batch signature verification,,64,,,121619580.0,ns,95
Ed25519 batch signature verification,,64,,,122863728.0,ns,96
Ed25519 batch signature verification,,64,,,124808846.0,ns,97
Ed25519 batch signature verification,,64,,,125580676.0,ns,98
Ed25519 batch signature verification,,64,,,126653422.0,ns,99
Ed25519 batch signature verification,,64,,,127992797.0,ns,100
